21:14:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:19:26     all    8.27    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   90.89
21:19:27     all    9.42    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   89.75
21:19:28     all    9.01    0.00    0.83    0.33    0.00    0.00    0.00    0.00    0.00   89.82
21:19:29     all    9.19    0.00    1.09    0.00    0.00    0.00    0.00    0.00    0.00   89.72
21:19:30     all   10.19    0.00    1.34    0.33    0.00    0.00    0.00    0.00    0.00   88.14
21:19:31     all    8.78    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   90.22
21:19:32     all    9.52    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   89.65
21:19:33     all    9.00    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   90.25
21:19:34     all    8.85    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   90.40
21:19:35     all    8.60    0.00    0.83    0.75    0.00    0.00    0.00    0.00    0.00   89.82
21:19:36     all    9.60    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   89.65
21:19:37     all    8.85    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   90.32
21:19:38     all    9.18    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   90.07
21:19:39     all    9.84    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   89.32
21:19:40     all    9.01    0.00    0.83    0.33    0.00    0.08    0.00    0.00    0.00   89.74
21:19:41     all    8.86    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   90.31
21:19:42     all    9.42    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   89.74
21:19:43     all   10.20    0.00    1.00    0.08    0.00    0.00    0.00    0.00    0.00   88.71
21:19:44     all   13.02    0.00    2.25    0.00    0.00    0.00    0.00    0.00    0.00   84.72
21:19:45     all   11.87    0.08    2.09    0.67    0.00    0.00    0.00    0.00    0.00   85.28
21:19:46     all    9.83    0.00    1.25    0.33    0.00    0.00    0.00    0.00    0.00   88.59
21:19:47     all   10.85    0.08    1.34    0.00    0.00    0.00    0.00    0.00    0.00   87.73
21:19:48     all   11.52    0.00    1.34    0.00    0.00    0.00    0.00    0.00    0.00   87.15
21:19:49     all   11.36    0.08    1.34    0.33    0.00    0.00    0.00    0.00    0.00   86.88
21:19:50     all   11.00    0.08    1.50    0.25    0.00    0.00    0.00    0.00    0.00   87.17
21:19:51     all   10.61    0.00    1.50    0.50    0.00    0.00    0.00    0.00    0.00   87.39
21:19:52     all    9.27    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   89.82
21:19:53     all    8.92    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   90.24
21:19:54     all   10.94    0.17    2.34    1.34    0.00    0.00    0.00    0.00    0.00   85.21
21:19:55     all   10.37    0.00    1.67    0.75    0.00    0.00    0.00    0.00    0.00   87.21
21:19:56     all   11.83    0.00    3.42    0.00    0.00    0.00    0.00    0.00    0.00   84.75
21:19:57     all   15.62    0.00    3.26    0.00    0.00    0.00    0.00    0.00    0.00   81.12
21:19:58     all   10.68    0.08    1.59    0.33    0.00    0.00    0.00    0.00    0.00   87.31
21:19:59     all   12.61    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   85.71
21:20:00     all    9.11    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.89
21:20:01     all    8.51    0.00    1.58    0.58    0.00    0.00    0.00    0.00    0.00   89.32
21:20:02     all   15.01    0.00    1.42    0.67    0.00    0.00    0.00    0.00    0.00   82.90
21:20:03     all   13.74    0.00    3.08    0.25    0.00    0.00    0.00    0.00    0.00   82.93
21:20:04     all   15.83    0.17    4.17    1.00    0.00    0.08    0.00    0.00    0.00   78.75
21:20:05     all   16.69    0.33    3.67    0.00    0.00    0.00    0.00    0.00    0.00   79.30
21:20:06     all    8.35    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   90.73
21:20:07     all    9.61    0.00    0.75    0.92    0.00    0.00    0.00    0.00    0.00   88.72
21:20:08     all    9.02    0.00    0.92    0.67    0.00    0.00    0.00    0.00    0.00   89.40
21:20:09     all    7.69    0.00    0.75    0.33    0.00    0.00    0.00    0.00    0.00   91.22
21:20:10     all    8.76    0.00    1.59    0.00    0.00    0.00    0.00    0.00    0.00   89.65
21:20:11     all    9.94    0.00    2.51    0.50    0.00    0.00    0.00    0.00    0.00   87.05
21:20:12     all   10.18    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   88.98
21:20:13     all    7.60    0.00    1.25    0.08    0.00    0.00    0.00    0.00    0.00   91.07
21:20:14     all   10.11    0.08    3.34    0.58    0.00    0.00    0.00    0.00    0.00   85.88
21:20:15     all    8.09    0.00    2.25    0.00    0.00    0.00    0.00    0.00    0.00   89.66
21:20:16     all    8.92    0.08    3.00    0.75    0.00    0.00    0.00    0.00    0.00   87.24
21:20:17     all    8.01    0.00    1.34    0.00    0.00    0.00    0.00    0.00    0.00   90.65
21:20:18     all    8.10    0.00    1.92    0.00    0.00    0.00    0.00    0.00    0.00   89.98
21:20:19     all    6.85    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.40
21:20:20     all    6.59    0.00    0.92    0.25    0.00    0.08    0.00    0.00    0.00   92.16
21:20:21     all    7.85    0.00    1.42    0.17    0.00    0.00    0.00    0.00    0.00   90.57
21:20:22     all    7.83    0.00    1.83    0.00    0.00    0.00    0.00    0.00    0.00   90.33
21:20:23     all    7.77    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   91.40
21:20:24     all    7.85    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   90.15
21:20:25     all   13.77    0.08    3.67    0.00    0.00    0.00    0.00    0.00    0.00   82.47
21:20:26     all    8.83    0.00    2.17    0.00    0.00    0.00    0.00    0.00    0.00   89.00
21:20:27     all    7.74    0.08    1.83    0.25    0.00    0.00    0.00    0.00    0.00   90.09
21:20:28     all    9.73    0.00    3.33    0.00    0.00    0.00    0.00    0.00    0.00   86.94
21:20:29     all   10.47    0.17    3.35    0.00    0.00    0.00    0.00    0.00    0.00   86.01
21:20:30     all    9.19    0.08    3.09    5.26    0.00    0.00    0.00    0.00    0.00   82.37
21:20:31     all    9.34    0.17    3.34    3.42    0.00    0.00    0.00    0.00    0.00   83.74
21:20:32     all    8.10    0.00    2.09    0.00    0.00    0.00    0.00    0.00    0.00   89.81
21:20:33     all    7.63    0.00    1.24    0.00    0.00    0.08    0.00    0.00    0.00   91.04
21:20:34     all    7.58    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.51
21:20:35     all    7.58    0.00    1.08    1.08    0.00    0.00    0.00    0.00    0.00   90.25
21:20:36     all    7.18    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   91.99
21:20:37     all    8.81    0.08    2.33    0.00    0.00    0.00    0.00    0.00    0.00   88.78
21:20:38     all    7.58    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   91.42
21:20:39     all    8.65    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00   89.85
21:20:40     all    7.56    0.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   91.20
21:20:41     all    7.83    0.00    0.83    0.67    0.00    0.00    0.00    0.00    0.00   90.67
21:20:42     all    7.20    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.88
21:20:43     all    7.32    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   91.60
21:20:44     all    8.16    0.00    1.17    0.00    0.00    0.00    0.00    0.00    0.00   90.67
21:20:45     all    8.24    0.00    1.33    0.58    0.00    0.00    0.00    0.00    0.00   89.85
21:20:46     all    8.44    0.00    1.34    0.00    0.00    0.00    0.00    0.00    0.00   90.22
21:20:49     all    7.86    0.00    0.91    0.00    0.00    0.03    0.00    0.00    0.00   91.20
21:20:50     all    8.43    0.00    1.17    0.00    0.00    0.00    0.00    0.00    0.00   90.40
21:20:51     all    7.34    0.00    1.00    1.25    0.00    0.00    0.00    0.00    0.00   90.41
21:20:52     all    7.31    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   91.61
21:20:53     all    9.17    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   89.74
21:20:54     all    9.86    0.00    1.42    0.00    0.00    0.00    0.00    0.00    0.00   88.72
21:20:55     all   15.72    0.00    1.76    0.33    0.00    0.00    0.00    0.00    0.00   82.19
21:20:56     all   11.24    0.00    2.00    0.67    0.00    0.00    0.00    0.00    0.00   86.09
21:20:57     all    8.76    0.00    2.34    0.00    0.00    0.00    0.00    0.00    0.00   88.91
21:20:58     all    7.70    0.00    2.34    0.00    0.00    0.17    0.00    0.00    0.00   89.79
21:20:59     all   13.82    0.00    0.92    1.09    0.00    0.00    0.00    0.00    0.00   84.17
21:21:00     all    7.94    0.00    1.09    0.00    0.00    0.00    0.00    0.00    0.00   90.97
21:21:01     all    8.54    0.00    1.59    0.25    0.00    0.08    0.00    0.00    0.00   89.53
21:21:02     all    7.93    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   91.07
21:21:03     all    7.34    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   91.66
21:21:04     all    8.03    0.00    1.09    0.00    0.00    0.00    0.00    0.00    0.00   90.89
21:21:05     all    7.27    0.00    0.92    0.17    0.00    0.00    0.00    0.00    0.00   91.65
21:21:06     all    7.20    0.00    1.09    0.00    0.00    0.00    0.00    0.00    0.00   91.72
21:21:07     all    6.86    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.13
21:21:08     all    7.35    0.00    1.34    0.50    0.00    0.00    0.00    0.00    0.00   90.82
21:21:09     all    9.11    0.00    1.92    0.50    0.00    0.00    0.00    0.00    0.00   88.47
21:21:10     all    8.37    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   90.13
21:21:11     all    7.85    0.00    1.25    2.59    0.00    0.00    0.00    0.00    0.00   88.30
21:21:12     all    7.27    0.00    0.92    0.84    0.00    0.00    0.00    0.00    0.00   90.98
21:21:13     all    6.93    0.00    1.00    0.00    0.00    0.08    0.00    0.00    0.00   91.98
21:21:14     all    7.69    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   91.30
21:21:15     all    7.71    0.00    1.17    0.00    0.00    0.00    0.00    0.00    0.00   91.12
21:21:16     all    6.84    0.00    0.92    2.50    0.00    0.00    0.00    0.00    0.00   89.73
21:21:17     all    7.10    0.00    0.83    0.67    0.00    0.00    0.00    0.00    0.00   91.40
21:21:18     all    7.51    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   91.66
21:21:19     all    7.52    0.00    1.59    0.00    0.00    0.00    0.00    0.00    0.00   90.89
21:21:20     all    7.92    0.00    1.92    1.75    0.00    0.00    0.00    0.00    0.00   88.41
21:21:21     all    7.10    0.00    0.92    1.25    0.00    0.00    0.00    0.00    0.00   90.73
21:21:22     all    8.60    0.08    2.84    0.67    0.00    0.00    0.00    0.00    0.00   87.81
21:21:23     all    7.26    0.00    1.00    0.08    0.00    0.00    0.00    0.00    0.00   91.66
21:21:24     all    6.84    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.40
21:21:25     all    7.52    0.00    0.84    0.67    0.00    0.00    0.00    0.00    0.00   90.98
21:21:26     all    7.86    0.00    1.92    0.00    0.00    0.00    0.00    0.00    0.00   90.22
21:21:27     all    7.26    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   91.90
21:21:28     all    6.77    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.31
21:21:29     all    8.94    0.08    2.26    0.00    0.00    0.00    0.00    0.00    0.00   88.72
21:21:30     all    7.93    0.00    1.00    0.25    0.00    0.00    0.00    0.00    0.00   90.82
21:21:31     all    8.54    0.00    2.43    0.59    0.00    0.00    0.00    0.00    0.00   88.45
21:21:32     all    8.26    0.00    2.34    0.00    0.00    0.00    0.00    0.00    0.00   89.40
21:21:33     all    7.52    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   91.65
21:21:34     all    8.42    0.00    1.83    0.00    0.00    0.00    0.00    0.00    0.00   89.75
21:21:35     all    8.19    0.00    1.84    0.25    0.00    0.00    0.00    0.00    0.00   89.72
21:21:36     all    7.53    0.00    2.09    0.25    0.00    0.00    0.00    0.00    0.00   90.13
21:21:37     all    8.69    0.08    2.42    0.00    0.00    0.00    0.00    0.00    0.00   88.81
21:21:38     all    7.51    0.00    1.42    0.00    0.00    0.00    0.00    0.00    0.00   91.07
21:21:39     all    7.59    0.08    1.92    0.00    0.00    0.08    0.00    0.00    0.00   90.33
21:21:40     all    7.61    0.00    1.92    0.00    0.00    0.00    0.00    0.00    0.00   90.47
21:21:41     all    7.43    0.00    1.50    1.67    0.00    0.00    0.00    0.00    0.00   89.40
21:21:42     all    6.69    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.38
21:21:43     all    7.86    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   90.47
21:21:44     all    7.60    0.00    2.09    0.00    0.00    0.00    0.00    0.00    0.00   90.31
21:21:45     all    7.43    0.00    1.75    0.08    0.00    0.00    0.00    0.00    0.00   90.73
21:21:46     all    8.60    0.00    1.84    0.00    0.00    0.00    0.00    0.00    0.00   89.57
21:21:47     all    9.37    0.00    2.85    0.17    0.00    0.00    0.00    0.00    0.00   87.62
21:21:48     all    6.92    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.33
21:21:49     all    7.19    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   91.97
21:21:50     all    7.26    0.00    1.00    0.25    0.00    0.00    0.00    0.00    0.00   91.49
21:21:51     all    7.19    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   91.81
21:21:52     all    8.78    0.08    2.59    0.00    0.00    0.00    0.00    0.00    0.00   88.55
21:21:53     all    6.68    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.40
21:21:54     all    7.35    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   91.90
21:21:55     all    7.76    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   91.41
21:21:56     all    6.93    0.00    0.92    0.42    0.00    0.00    0.00    0.00    0.00   91.73
21:21:57     all    7.10    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.07
21:21:58     all    6.61    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.47
21:21:59     all    6.76    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.33
21:22:00     all    7.01    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.24
21:22:01     all    7.01    0.00    0.83    2.75    0.00    0.00    0.00    0.00    0.00   89.40
21:22:02     all    7.01    0.00    0.92    1.09    0.00    0.00    0.00    0.00    0.00   90.98
21:22:03     all    7.10    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.07
21:22:04     all    6.68    0.00    0.83    0.00    0.00    0.08    0.00    0.00    0.00   92.40
21:22:05     all    6.76    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.40
21:22:06     all    8.01    0.00    2.17    0.67    0.00    0.00    0.00    0.00    0.00   89.16
21:22:07     all    7.35    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   91.82
21:22:08     all    7.10    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   92.24
21:22:09     all    7.26    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   91.90
21:22:10     all    7.94    0.00    1.84    0.00    0.00    0.00    0.00    0.00    0.00   90.23
21:22:11     all    6.76    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.49
21:22:12     all    6.93    0.00    1.00    0.25    0.00    0.00    0.00    0.00    0.00   91.82
21:22:13     all    7.78    0.00    1.84    0.00    0.00    0.00    0.00    0.00    0.00   90.38
21:22:14     all    7.27    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   91.98
21:22:15     all    7.84    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   91.33
21:22:16     all    7.18    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   91.98
21:22:17     all    7.26    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   91.90
21:22:18     all    7.51    0.00    0.83    0.08    0.00    0.00    0.00    0.00    0.00   91.58
21:22:19     all    7.69    0.00    0.84    0.25    0.00    0.00    0.00    0.00    0.00   91.23
21:22:20     all    9.93    0.00    3.01    0.00    0.00    0.00    0.00    0.00    0.00   87.06
